ImmuneScore,StromalScore,ESTIMATEScore,PurityIndex,PHLDA3,sample_type,tumor,patient
-0.23489075516603886,0.3365077013416946,0.009715896757589881,-0.009715896757589881,6.027858318499246,01,1,TCGA-DJ-A4UR
-0.15939380683022608,0.3696102950844133,0.9118417771054794,-0.9118417771054794,6.342601576181217,01,1,TCGA-FY-A40L
-0.18020099041427798,0.3108866806128174,0.02761719894353535,-0.02761719894353535,6.27097050212134,01,1,TCGA-FY-A4B4
-0.3407103842495696,0.3249713913445188,-0.8080124956945174,0.8080124956945174,5.5089937748850195,01,1,TCGA-MK-A84Z
-0.31275107825736326,0.40883508280551234,0.44364211316488866,-0.44364211316488866,5.607605127682215,01,1,TCGA-ET-A39J
-0.2580940777028215,0.3393722248853888,-0.10046739939899713,0.10046739939899713,5.980144741929664,01,1,TCGA-ET-A3BU
-0.20393193322838862,0.3506482395531725,0.3869042420139667,-0.3869042420139667,6.31062618292528,01,1,TCGA-J8-A3YG
-0.37965917818260075,0.12231309669625992,-3.651509053030672,3.651509053030672,4.817886086269933,01,1,TCGA-EM-A3OA
-0.2864658660641276,0.2262963796532091,-1.7290671874915007,1.7290671874915007,5.732542350293582,01,1,TCGA-BJ-A2N8
-0.01592738055900001,0.415660126759831,2.410163160930348,-2.410163160930348,5.612690917745992,01,1,TCGA-EL-A3CU
-0.3406794534501401,0.2738374498623129,-1.4630634540086644,1.4630634540086644,4.899902170798782,01,1,TCGA-EM-A2CO
-0.0841904502010419,0.36953460676121463,1.3869518804536631,-1.3869518804536631,5.74590006078215,01,1,TCGA-J8-A3O2
-0.3075823909083379,0.23998660318772658,-1.6873158673863498,1.6873158673863498,4.320615708697385,01,1,TCGA-EM-A1CV
-0.22977392765209706,0.12982339870218132,-2.6064107880329344,2.6064107880329344,5.354713421642137,01,1,TCGA-FY-A3NN
-0.23836359942842075,0.37447150380303834,0.4742111900827595,-0.4742111900827595,5.820039982383374,01,1,TCGA-EL-A4KD
-0.09920765316093429,0.17882600109422084,-1.1519169448445914,1.1519169448445914,6.006751631488746,01,1,TCGA-EL-A3GX
-0.3013888744283431,0.27059266471990817,-1.2559114736727572,1.2559114736727572,3.455084705528843,11,0,TCGA-BJ-A2N7
-0.27002096425070715,0.20130919707724546,-1.9451554026334947,1.9451554026334947,5.612349213923227,01,1,TCGA-BJ-A0Z5
-0.4578152330873408,0.33266576310138657,-1.4507546049651479,1.4507546049651479,5.050968206155638,01,1,TCGA-BJ-A45K
-0.2147715916280636,0.21009474489051264,-1.4828146320555815,1.4828146320555815,5.056626299364798,06,0,TCGA-EM-A3FQ
-0.21573402518473095,0.29553810674245734,-0.39400867118649463,0.39400867118649463,6.176251452776679,01,1,TCGA-BJ-A0ZH
-0.2467232935045935,0.3014050005134698,-0.5150080926986619,0.5150080926986619,6.613235608056576,01,1,TCGA-ET-A3BP
-0.23116468715634617,0.29580326911652244,-0.4882956573195286,0.4882956573195286,5.171941523508119,01,1,TCGA-DJ-A1QD
-0.43072407653850964,0.1528055305094261,-3.5840390366995796,3.5840390366995796,4.024834072476656,01,1,TCGA-FY-A2QD
-0.19226061914060533,0.36742928982766365,0.675828068938829,-0.675828068938829,5.77863882762661,01,1,TCGA-ET-A25R
-0.12897644675063413,0.22257894341029455,-0.7797060595105937,0.7797060595105937,6.018266456376468,01,1,TCGA-EM-A3SZ
-0.14588534487079016,0.34285137823430595,0.6544606557519363,-0.6544606557519363,6.653536850360856,01,1,TCGA-EM-A3FM
-0.22926807907888547,0.2751279167850849,-0.7412296628029851,0.7412296628029851,5.2354343809511,01,1,TCGA-EL-A3MW
